event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
ISR42935,"06 November 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces",Hezbollah,,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaMerkaz,"Petah Tiqwa","Petah Tiqwa","Petah Tikva",32.0871,34.8875,1,"News 0404; Walla!News",National,"Interception: On 6 November 2024, Israeli military forces intercepted ten rockets over the area of central Israel, including at least one over the area of Petah Tikva (Petah Tiqwa, HaMerkaz). Hezbollah forces in Lebanon fired the rockets.",0,,1731368110
ISR42936,"06 November 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaMerkaz,"Petah Tiqwa","Petah Tiqwa","Ben Gurion International Airport",32.0136,34.8866,2,"Israel Hayom; N12; Times of Israel; Walla!News",National,"On 6 November 2024, Hezbollah forces in Lebanon fired 11 long-range rockets toward central Israel, claiming to target the Tzrifin IDF base. One of the rockets fell in an open area near the Ben Gurion International Airport (Petah Tiqwa, HaMerkaz). No casualties occurred.",0,,1731368110
ISR42937,"06 November 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces",Hezbollah,,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaMerkaz,Ramla,Ramle,Lod,31.9467,34.8903,2,"News 0404",National,"Interception: On 6 November 2024, Israeli military forces intercepted ten rockets over the area of central Israel, including at least one over the area of Lod (Ramla, HaMerkaz). Hezbollah forces in Lebanon fired the rockets.",0,,1731368110
ISR42939,"06 November 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Safed,32.9647,35.496,1,N12,National,"On 6 November 2024, Hezbollah forces in Lebanon fired a rocket that fell in an open area in Safed (Zefat, HaZafon). No casualties occurred.",0,,1731368110
ISR42943,"06 November 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaMerkaz,"Petah Tiqwa","Petah Tiqwa","Petah Tikva",32.0871,34.8875,1,"News 0404; Walla!News",National,"On 6 November 2024, Hezbollah forces in Lebanon fired 11 long-range rockets toward central Israel, claiming to target the Tzrifin IDF base. Ten of the rockets were intercepted. Shrapnel from an interception fell on a school in Petah Tikva (Petah Tiqwa, HaMerkaz). No casualties occurred.",0,,1731368110
ISR42945,"06 November 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Hula Basin","Kefar Szold",33.1959,35.6584,2,"News 0404",National,"On 6 November 2024, Hezbollah forces in Lebanon fired rockets that fell in open areas near Kefar Szold (Zefat, HaZafon). No casualties occurred.",0,,1731368110
ISR42946,"06 November 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaMerkaz,Ramla,Ramle,Lod,31.9467,34.8903,2,"News 0404",National,"On 6 November 2024, Hezbollah forces in Lebanon fired 11 long-range rockets toward central Israel, claiming to target the Tzrifin IDF base. Ten of the rockets were intercepted. Shrapnel from an interception fell in the area of Lod (Ramla, HaMerkaz). No casualties occurred.",0,,1731368110
ISR42873,"05 November 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces",Hezbollah,,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Akko,Nahariyya,Nahariyya,33.0089,35.0981,2,"Haaretz; N12; News 0404; Ynet",National,"Interception: On 5 November 2024, Israeli military forces intercepted rockets over the area of Nahariyya (Akko, HaZafon). Hezbollah forces in Lebanon fired about 20 rockets toward Nahariyya and surrounding areas, some of which were intercepted.",0,,1731368110
ISR42874,"05 November 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces",Hezbollah,,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Zefat,"Hula Basin",Metulla,33.2792,35.5795,2,"Haaretz; N12; News 0404; Ynet",National,"Interception: On 5 November 2024, Israeli military forces intercepted a 'suspicious aerial object' (likely an armed drone) over the area of Metulla (Zefat, HaZafon). Hezbollah forces in Lebanon launched the aerial object.",0,,1731368110
ISR42875,"05 November 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces","Unidentified Armed Group (International)",,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaDarom,"Beer Sheva","Dead Sea",Masada,31.3156,35.3528,2,"Haaretz; N12; News 0404; Ynet",National,"Interception: On 5 November 2024, Israeli military forces intercepted a drone (likely armed) over the area of Masada (Beer Sheva, HaDarom). The drone was launched 'from the east,' though no armed group claimed responsibility for the attempted attack.",0,,1731368110
ISR42888,"05 November 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Nahariyya,Nahariyya,33.0089,35.0981,2,"Haaretz; N12; News 0404; Ynet",National,"On 5 November 2024, Hezbollah forces in Lebanon fired about 20 rockets toward Nahariyya (Akko, HaZafon) and surrounding areas. Some of the rockets fell in open areas near Nahariyya. No casualties occurred.",0,,1731368110
ISR42889,"05 November 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces",Hezbollah,,"Political militia","State forces-Political militia",,376,"Middle East",Israel,Haifa,Haifa,Haifa,Haifa,32.8184,34.9885,2,"Haaretz; N12; Times of Israel; Ynet",National,"Interception: On 5 November 2024, Israeli military forces intercepted two rockets over the area of Haifa city. Hezbollah forces in Lebanon fired the rockets.",0,,1731368110
ISR42890,"05 November 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces","Islamic Resistance in Iraq",,"Rebel group","State forces-Rebel group",,376,"Middle East",Israel,Haifa,Haifa,Haifa,Haifa,32.8184,34.9885,3,"Haaretz; N12; Times of Israel; Ynet",National,"Interception: On 5 November 2024, Israeli military forces intercepted a drone (likely armed) that crossed into Israel from the direction of Syria. The Islamic Resistance in Iraq claimed to have launched three drones at Haifa city overnight. Only the drone that was intercepted was documented entering Israeli territory. Location of interception unspecified.",0,,1731368110
ISR42891,"05 November 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces","Islamic Resistance in Iraq",,"Rebel group","State forces-Rebel group",,376,"Middle East",Israel,HaDarom,"Beer Sheva",Arava,Elifaz,29.7949,35.0113,2,"Haaretz; Times of Israel; Walla!News; Ynet",National,"Interception: On 5 November 2024, Israeli military forces intercepted two drones (likely armed) over the area of Elifaz (Beer Sheva, HaDarom), that were launched 'from the east' toward the area of Eilat. Only one of the drones entered Israeli territory. The Islamic Resistance in Iraq claimed responsibility for the attempted attack, claiming to have launched drones at a 'vital target' in Eilat.",0,,1731368110
ISR42892,"05 November 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces",Hezbollah,,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Baram,33.0592,35.4338,2,Haaretz,National,"Interception: On 5 November 2024, Israeli military forces intercepted rockets over the area of Baram (Zefat, HaZafon). Hezbollah forces in Lebanon fired several rockets toward Baram and surrounding areas, some of which were intercepted.",0,,1731368110
ISR42906,"05 November 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Baram,33.0592,35.4338,2,Haaretz,National,"On 5 November 2024, Hezbollah forces in Lebanon fired several rockets toward Baram (Zefat, HaZafon) and surrounding areas. Some of the rockets fell in open areas near Baram. No casualties occurred.",0,,1731368110
ISR42917,"05 November 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,Haifa,Haifa,Haifa,Haifa,32.8184,34.9885,2,"News 0404",National,"On 5 November 2024, Hezbollah forces in Lebanon fired two rockets toward Haifa city and surrounding areas. Shrapnel from the interceptions fell in the area of Haifa. No casualties occurred.",0,,1731368110
ISR42918,"05 November 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,Haifa,Hadera,"Zikhron Yaakov","Beit Oren",32.7307,35.0068,2,"News 0404",National,"On 5 November 2024, Hezbollah forces in Lebanon fired two rockets toward Haifa and surrounding areas. Shrapnel from the interceptions fell near Beit Oren (Hadera, Haifa). No casualties occurred.",0,,1731368110
ISR42867,"04 November 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Akko,Akko,32.9281,35.0765,2,Haaretz,National,"On 4 November 2024, Hezbollah forces in Lebanon fired 20 rockets toward Akko (Akko, HaZafon) and surrounding Western Galilee towns. Most rockets likely were intercepted or landed in open areas near Akko.",0,,1731368110
ISR42868,"04 November 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Safed,32.9647,35.496,2,Haaretz,National,"On 4 November 2024, Hezbollah forces in Lebanon fired 30 rockets toward Safed (Zefat, HaZafon) and surrounding Upper Galilee towns. Most rockets likely were intercepted or landed in open areas near Safed.",0,,1731368110
ISR42869,"04 November 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces",Hezbollah,,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Akko,Nahariyya,Nahariyya,33.0089,35.0981,2,Haaretz,National,"Interception: On 4 November 2024, Israeli forces intercepted a drone launched by Hezbollah forces in Lebanon over Nahariyya (Akko, HaZafon).",0,,1731368110
ISR42864,"03 November 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Safed,32.9647,35.496,2,Haaretz,National,"On 3 November 2024, Hezbollah forces in Lebanon fired about 5 rockets that crossed into Israeli territory and hit open areas in the Upper Galilee, coded to Safed (Zefat, HaZafon).",0,,1731368110
ISR42865,"03 November 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,Haifa,Haifa,Haifa,Haifa,32.8184,34.9885,2,Haaretz,National,"On 3 November 2024, Hezbollah forces in Lebanon fired 10 rockets toward Haifa (Haifa, Haifa) and surrounding towns. Most rockets likely were intercepted or landed in open areas near Haifa.",0,,1731368110
ISR42866,"03 November 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Akko,Akko,32.9281,35.0765,2,Haaretz,National,"On 3 November 2024, Hezbollah forces in Lebanon fired 10 rockets toward Akko (Akko, HaZafon) and surrounding towns. Most rockets likely were intercepted or landed in open areas near Akko.",0,,1731368110
ISR42871,"03 November 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Yizreel,Yoqneam,"Yoqneam Illit",32.6539,35.1038,2,Calcalist,National,"On 3 November 2024, Hezbollah forces in Lebanon launched a drone that crossed into Israeli territory and exploded near Yoqneam Illit (Yizreel, HaZafon).",0,,1731368110
ISR42872,"03 November 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces",Hezbollah,,"Political militia","State forces-Political militia",,376,"Middle East",Israel,Haifa,Hadera,Hadera,Caesarea,32.4921,34.8922,3,Calcalist,National,"Interception: On 3 November 2024, Israeli forces intercepted a drone launched by Hezbollah, off the coast of Caesarea (Hadera, Haifa).",0,,1731368110
ISR42970,"03 November 2024",2024,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Palestine)",,"Political militia","Civilians (Israel)","Settlers (Israel)",Civilians,"Political militia-Civilians","Civilian targeting",376,"Middle East",Israel,HaZafon,Yizreel,Yizreel,Afula,32.6091,35.2892,2,"Long War Journal; Rescuers Without Borders","New media-International","On 3 November 2024, an unidentified Palestinian group opened fire at the Shahak Industrial Park near Afula (Yizreel, HaZafon). There were no casualties.",0,,1731368111
ISR42854,"02 November 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia","Civilians (Israel)","Arab Ethnic Group (Israel)",Civilians,"Political militia-Civilians","Civilian targeting",376,"Middle East",Israel,HaMerkaz,Sharon,"Eastern Sharon",Tirah,32.2341,34.9502,1,"Haaretz; Times of Israel",National,"On 2 November 2024, Hezbollah forces in Lebanon fired three missiles that crossed into Israeli territory, one of which hit a residential building in the Arab city of Tirah (Sharon, HaMerkaz), injuring 19.",0,,1731368110
ISR42855,"02 November 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Nahariyya,Nahariyya,33.0089,35.0981,2,Haaretz,National,"On 2 November 2024, Hezbollah forces in Lebanon fired 15 rockets toward Nahariyya (Akko, HaZafon) and other Western Galilee towns. Some rockets were intercepted while others likely landed in open areas around Nahariyya.",0,,1731368110
ISR42856,"02 November 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Akko,Akko,32.9281,35.0765,2,Haaretz,National,"On 2 November 2024, Hezbollah forces in Lebanon fired 15 rockets toward Akko (Akko, HaZafon) and other Western Galilee towns. Some rockets were intercepted while others likely landed in open areas around Akko.",0,,1731368110
ISR42857,"02 November 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces","Islamic Resistance in Iraq",,"Rebel group","State forces-Rebel group",,376,"Middle East",Israel,HaDarom,"Beer Sheva",Arava,"Coast of Eilat",29.5,34.9417,2,Haaretz,National,"Interception: On 2 November 2024, Israeli forces intercepted three drones launched by the Islamic Resistance in Iraq off the Coast of Eilat (Beer Sheva, HaDarom).",0,,1731368110
ISR42858,"02 November 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Nahariyya,Nahariyya,33.0089,35.0981,2,"Jerusalem Post",National,"On 2 November 2024, Hezbollah forces in Lebanon launched several drones that crossed into Israeli territory, with one hitting and damaging a factory in Achziv, north of Nahariyya (Akko, HaZafon), causing no casualties.",0,,1731368110
ISR42859,"02 November 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Shefaram,Shefaram,32.8058,35.169,2,"Jerusalem Post",National,"On 2 November 2024, Hezbollah forces in Lebanon fired a rocket that crossed into Israeli territory and hit an open area near Shefaram (Akko, HaZafon).",0,,1731368110
ISR42860,"02 November 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Karmiel,Karmiel,32.9171,35.305,2,Haaretz,National,"On 2 November 2024, Hezbollah forces in Lebanon fired 30 rockets toward Karmiel (Akko, HaZafon) and surrounding towns. Most rockets likely were intercepted or landed in open areas near Karmiel.",0,,1731368110
ISR42861,"02 November 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Safed,32.9647,35.496,2,Haaretz,National,"On 2 November 2024, Hezbollah forces in Lebanon fired 10 rockets toward Safed (Zefat, HaZafon) and surrounding towns. Most rockets likely were intercepted or landed in open areas near Safed.",0,,1731368110
ISR42862,"02 November 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces",Hezbollah,,"Political militia","State forces-Political militia",,376,"Middle East",Israel,Haifa,Hadera,Hadera,Binyamina,32.5232,34.945,1,Haaretz,National,"Interception: On 2 November 2024, Israeli forces intercepted a drone launched by Hezbollah fighters in Lebanon over Binyamina (Hadera, Haifa) with a military helicopter.",0,,1731368110
ISR42870,"02 November 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Hamas Movement",,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaDarom,Ashqelon,Ashqelon,Sderot,31.525,34.5969,1,Haaretz,National,"On 2 November 2024, Hamas militants in northern Gaza fired two missiles toward Sderot (Ashqelon, HaDarom), which hit open areas and caused no injuries.",0,,1731368110
ISR42969,"02 November 2024",2024,1,"Political violence",Battles,"Armed clash","PIJ: Katibat Jenin",,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Yizreel,"Bet Shean Basin",Meirav,32.4524,35.4234,1,"Long War Journal",International,"On 2 November 2024, PIJ: Katibat Jenin opened fire at Israeli military positions in Meirav (Yizreel, HaZafon). There were no casualties.",0,,1731368111
ISR42775,"01 November 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces","Islamic Resistance in Iraq",,"Rebel group","State forces-Rebel group",,376,"Middle East",Israel,HaDarom,"Beer Sheva",Arava,"Coast of Eilat",29.5,34.9417,2,"Times of Israel",National,"Interception: On 1 November 2024, Israeli forces shot down two drones over the Red Sea, near the Coast of Eilat (Beer Sheva, HaDarom), launched by the Islamic Resistance in Iraq.",0,,1730764847
ISR42844,"01 November 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia","Civilians (Israel)","Arab Ethnic Group (Israel)",Civilians,"Political militia-Civilians","Civilian targeting",376,"Middle East",Israel,HaZafon,Akko,Shefaram,Shaab,32.8894,35.2409,1,"Jerusalem Post; Srugim; Times of Israel; Walla!News",National,"On 1 November 2024, Hezbollah forces in Lebanon fired 30 rockets toward the Galilee, moderately injuring one Israeli Arab and lightly injuring ten more, including 5 children and a pregnant woman, in Shaab (Akko, HaZafon). Among the injured, nine were injured in an olive grove.",0,,1730764848
ISR42846,"01 November 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia","Civilians (Israel)",,Civilians,"Political militia-Civilians","Civilian targeting",376,"Middle East",Israel,HaZafon,Akko,Karmiel,Shorashim,32.8931,35.259,1,Walla!News,National,"On 1 November 2024, Hezbollah forces in Lebanon fired a rocket that crossed into Israeli territory and injured one person in Shorashim (Akko, HaZafon).",0,,1730764848
ISR42847,"01 November 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Karmiel,"Majd el Kurum",32.9219,35.2557,1,"Now 14",National,"On 1 November 2024, Hezbollah forces Lebanon launched a rocket that crossed into Israeli territory and hit an open area near Majd el Kurum (Akko, HaZafon).",0,,1730764848
ISR42848,"01 November 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Safed,32.9647,35.496,3,N12,National,"On 1 November 2024, Hezbollah forces in Lebanon fired around 30 rockets toward the Upper Galilee, coded to Safed (Zefat, HaZafon). Some rockets were intercepted, while the rest landed in open areas.",0,,1730764848
ISR42773,"31 October 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces",Hezbollah,,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Yizreel,Yizreel,Afula,32.6091,35.2892,3,"N12; Times of Israel",National,"Interception: On 31 October 2024, Israeli military forces intercepted a drone over the Jezreel Valley. Hezbollah forces in Lebanon fired the drone. No location specified. Coded to Afula (Yizreel, HaZafon) in the Jezreel Valley.",0,,1730764847
