event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
ISR42896,"05 November 2024",2024,1,Demonstrations,Protests,"Protest with intervention","Protesters (Israel)",,Protesters,"Police Forces of Israel (2022-)",,"State forces","State forces-Protesters",,376,"Middle East",Israel,Haifa,Haifa,Haifa,Haifa,32.8184,34.9885,1,"Haaretz; Kan News; Mynet; Times of Israel; Ynet",National,"On 5 November 2024, thousands marched and protested in Haifa city against Prime Minister Netanyahu and his decision to fire Defense Minister Yoav Gallant. Protesters also called for an immediate hostage release deal. Police forces arrested two protesters. Protests erupted around the country immediately following Gallant's firing.",0,"crowd size=thousands",1731368110
ISR42897,"05 November 2024",2024,1,Demonstrations,Riots,"Violent demonstration","Rioters (Israel)",,Rioters,"Police Forces of Israel (2022-)",,"State forces","State forces-Rioters",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains","Mevasseret Ziyyon",31.8019,35.1507,2,"Haaretz; Kan News; Kol Hair; Times of Israel",Subnational-National,"On 5 November 2024, a demonstration took place on Highway 1 near Mevasseret Ziyyon (Jerusalem) against Prime Minister Netanyahu and his decision to fire Defense Minister Yoav Gallant. Demonstrators also called for an immediate hostage release deal. Demonstrators blocked traffic. Clashes broke out between demonstrators and police forces. Demonstrations erupted around the country immediately following Gallant's firing.",0,"crowd size=no report",1731368110
ISR42898,"05 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaDarom,"Beer Sheva","Beer Sheva",Beersheba,31.2518,34.7913,1,"Beer Sheva Net; Haaretz; Kan News; Ynet",Subnational-National,"On 5 November 2024, about 1,000 protested in Beersheba (Beer Sheva, HaDarom) against Prime Minister Netanyahu and his decision to fire Defense Minister Yoav Gallant. Protesters also called for an immediate hostage release deal. Protests erupted around the country immediately following Gallant's firing.",0,"crowd size=about 1,000",1731368110
ISR42900,"05 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaZafon,Yizreel,Yizreel,Nahalal,32.6904,35.1965,1,"Haaretz; Kan News",National,"On 5 November 2024, about 150 protested in Nahalal (Yizreel, HaZafon) against Prime Minister Netanyahu and his decision to fire Defense Minister Yoav Gallant. Protesters also called for an immediate hostage release deal. Protests erupted around the country immediately following Gallant's firing.",0,"crowd size=about 150",1731368110
ISR42901,"05 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaDarom,Ashqelon,Ashdod,Ashdod,31.7921,34.6497,2,Haaretz,National,"On 5 November 2024, about 400 protested at Ram Junction near Ashdod (Ashqelon, HaDarom) against Prime Minister Netanyahu and his decision to fire Defense Minister Yoav Gallant. Protesters also called for an immediate hostage release deal. Protests erupted around the country immediately following Gallant's firing.",0,"crowd size=about 400",1731368110
ISR42902,"05 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaZafon,Akko,Nahariyya,Nahariyya,33.0089,35.0981,1,"Haaretz; Kan News; Ynet",National,"On 5 November 2024, a protest took place in Nahariyya (Akko, HaZafon) against Prime Minister Netanyahu and his decision to fire Defense Minister Yoav Gallant. Protesters also called for an immediate hostage release deal. Protests erupted around the country immediately following Gallant's firing.",0,"crowd size=no report",1731368110
ISR42903,"05 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaZafon,Akko,Karmiel,Karmiel,32.9171,35.305,1,"Haaretz; Ynet",National,"On 5 November 2024, hundreds protested in Karmiel (Akko, HaZafon) against Prime Minister Netanyahu and his decision to fire Defense Minister Yoav Gallant. Protesters also called for an immediate hostage release deal. Protests erupted around the country immediately following Gallant's firing.",0,"crowd size=hundreds",1731368110
ISR42904,"05 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaZafon,Zefat,"Hazor Region","Rosh Pinna",32.9689,35.5426,1,Haaretz,National,"On 5 November 2024, a protest took place in Rosh Pinna (Zefat, HaZafon) against Prime Minister Netanyahu and his decision to fire Defense Minister Yoav Gallant. Protesters also called for an immediate hostage release deal. Protests erupted around the country immediately following Gallant's firing.",0,"crowd size=no report",1731368110
ISR42905,"05 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,Haifa,Hadera,Hadera,"Pardes Hanna Karkur",32.4741,34.9778,1,"Haaretz; Kan News",National,"On 5 November 2024, hundreds protested in Pardes Hanna Karkur (Hadera, Haifa) against Prime Minister Netanyahu and his decision to fire Defense Minister Yoav Gallant. Protesters also called for an immediate hostage release deal. Protests erupted around the country immediately following Gallant's firing.",0,"crowd size=hundreds",1731368110
ISR42908,"05 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,Haifa,Hadera,"Zikhron Yaakov","Zikhron Yaaqov",32.5665,34.9563,1,Haaretz,National,"On 5 November 2024, hundreds protested in Zikhron Yaaqov (Hadera, Haifa) against Prime Minister Netanyahu and his decision to fire Defense Minister Yoav Gallant. Protesters also called for an immediate hostage release deal. Protests erupted around the country immediately following Gallant's firing.",0,"crowd size=hundreds",1731368110
ISR42909,"05 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,Haifa,Hadera,Hadera,Caesarea,32.4921,34.8922,1,"Haaretz; Kan News; Times of Israel; Ynet",National,"On 5 November 2024, hundreds protested near Prime Minister Netanyahu's private residence in Caesarea (Hadera, Haifa) against Prime Minister Netanyahu and his decision to fire Defense Minister Yoav Gallant. Protesters also called for an immediate hostage release deal. Protests erupted around the country immediately following Gallant's firing.",0,"crowd size=hundreds",1731368110
ISR42910,"05 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,Rehovot,"Rishon LeZiyyon","Ness Ziona",31.9293,34.7987,1,Ynet,National,"On 5 November 2024, a protest took place in Ness Ziona (Rehovot, HaMerkaz) against Prime Minister Netanyahu and his decision to fire Defense Minister Yoav Gallant. Protesters also called for an immediate hostage release deal. Protests erupted around the country immediately following Gallant's firing.",0,"crowd size=no report",1731368110
ISR42911,"05 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,"Petah Tiqwa","Southern Sharon",Raanana,32.1836,34.8739,1,"Kan News; Ynet",National,"On 5 November 2024, a protest took place in Raanana (Petah Tiqwa, HaMerkaz) against Prime Minister Netanyahu and his decision to fire Defense Minister Yoav Gallant. Protesters also called for an immediate hostage release deal. Protesters blokced traffic, likely by standing or walking on the roads. Protests erupted around the country immediately following Gallant's firing.",0,"crowd size=no report",1731368110
ISR42912,"05 November 2024",2024,1,Demonstrations,Riots,"Violent demonstration","Rioters (Israel)",,Rioters,,,,"Rioters only",,376,"Middle East",Israel,HaMerkaz,Sharon,"Western Sharon","Bnei Dror",32.2605,34.899,2,Ynet,National,"On 5 November 2024, a demonstration took place on Highway 4 near Bnei Dror (Sharon, HaMerkaz) against Prime Minister Netanyahu and his decision to fire Defense Minister Yoav Gallant. Demonstrators also called for an immediate hostage release deal. Demonstrators blocked traffic and set tires on fire. Demonstrations erupted around the country immediately following Gallant's firing.",0,"crowd size=no report",1731368110
ISR42913,"05 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,Sharon,"Western Sharon",Haogen,32.3621,34.9239,1,Ynet,National,"On 5 November 2024, a protest took place on Highway 4 in Haogen (Sharon, HaMerkaz) against Prime Minister Netanyahu and his decision to fire Defense Minister Yoav Gallant. Protesters also called for an immediate hostage release deal. Protesters blocked traffic, likely by standing or walking on the roads. Protests erupted around the country immediately following Gallant's firing.",0,"crowd size=no report",1731368110
ISR42914,"05 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv",Herzliya,32.1663,34.8254,1,Ynet,National,"On 5 November 2024, a protest took place in Herzliya (Tel Aviv) against Prime Minister Netanyahu and his decision to fire Defense Minister Yoav Gallant. Protesters also called for an immediate hostage release deal. Protesters blocked traffic, likely by standing or walking on the roads. Protests erupted around the country immediately following Gallant's firing.",0,"crowd size=no report",1731368110
ISR42915,"05 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,Sharon,"Western Sharon",Netanya,32.3329,34.8599,1,Ynet,National,"On 5 November 2024, a protest took place in Netanya (Sharon, HaMerkaz) against Prime Minister Netanyahu and his decision to fire Defense Minister Yoav Gallant. Protesters also called for an immediate hostage release deal. Protesters blocked traffic, likely by standing or walking on the roads. Protests erupted around the country immediately following Gallant's firing.",0,"crowd size=no report",1731368110
ISR42916,"05 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaDarom,Ashqelon,Ashqelon,"Shaar Hanegev",31.492,34.6,1,Ynet,National,"On 5 November 2024, dozens protested in Shaar Hanegev (Ashqelon, HaDarom) against Prime Minister Netanyahu and his decision to fire Defense Minister Yoav Gallant. Protesters also called for an immediate hostage release deal. Protests erupted around the country immediately following Gallant's firing.",0,"crowd size=dozens",1731368110
ISR42919,"05 November 2024",2024,1,Demonstrations,Protests,"Protest with intervention","Protesters (Israel)",,Protesters,"Police Forces of Israel (2022-)",,"State forces","State forces-Protesters",,376,"Middle East",Israel,Haifa,Haifa,Haifa,"Qiryat Bialik",32.8275,35.0858,1,"Kan News",National,"On 5 November 2024, a protest took place in Qiryat Bialik (Haifa) against Prime Minister Netanyahu and his decision to fire Defense Minister Yoav Gallant. Protesters also called for an immediate hostage release deal. Police forces threw a protester to the ground and dragged them away. Protests erupted around the country immediately following Gallant's firing.",0,"crowd size=no report",1731368110
ISR42920,"05 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,Rehovot,"Rishon LeZiyyon","Rishon LeZion",31.971,34.7894,1,Ynet,National,"On 5 November 2024, a protest took place in Rishon LeZion (Rehovot, HaMerkaz) against Prime Minister Netanyahu and his decision to fire Defense Minister Yoav Gallant. Protesters also called for an immediate hostage release deal. Protests erupted around the country immediately following Gallant's firing.",0,"crowd size=no report",1731368110
ISR42921,"05 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,Rehovot,Rehovot,"Bene Reem",31.7703,34.791,2,"Kan News",National,"On 5 November 2024, a protest took place at the Masmiya Intersection near Bene Reem (Rehovot, HaMerkaz) against Prime Minister Netanyahu and his decision to fire Defense Minister Yoav Gallant. Protesters also called for an immediate hostage release deal. Protesters blocked traffic, likely by standing or walking on the roads. Protests erupted around the country immediately following Gallant's firing.",0,"crowd size=no report",1731368110
ISR42922,"05 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains","Bet Neqofa",31.8045,35.126,1,"Kan News",National,"On 5 November 2024, a protest took place at Hemed Interchange in Bet Neqofa (Jerusalem) against Prime Minister Netanyahu and his decision to fire Defense Minister Yoav Gallant. Protesters also called for an immediate hostage release deal. Protests erupted around the country immediately following Gallant's firing.",0,"crowd size=no report",1731368110
ISR42877,"04 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Women (Israel)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains",Jerusalem,31.769,35.2163,1,Haaretz,National,"On 4 November 2024, dozens of protesters, mainly women, blocked the access road to the Knesset in Jerusalem (Jerusalem, Jerusalem), calling on the Israeli government to secure a ceasefire deal that would include the release of the Israelis held hostage in Gaza.",0,"crowd size=dozens",1731368110
ISR42876,"02 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Standing Together; Arab Ethnic Group (Israel); Jewish Group (Israel)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,Haaretz,National,"On 2 November 2024, around 1000 people, organized by Standing Together (an Arab-Jewish movement), protested in Habima Square in Tel Aviv (Tel Aviv, Tel Aviv), calling on the Israeli government to immediately cease fighting in Gaza and Lebanon.",0,"crowd size=around 1000",1731368110
ISR42880,"02 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains",Jerusalem,31.769,35.2163,1,Haaretz,National,"On 2 November 2024, protesters held a demonstration in Jerusalem (Jerusalem, Jerusalem), opposing the government of PM Netanyahu and calling for the immediate release of the Israelis held hostage by Hamas in Gaza.",0,"crowd size=no report",1731368110
ISR42881,"02 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,Haifa,Hadera,Hadera,Caesarea,32.4921,34.8922,1,Haaretz,National,"On 2 November 2024, protesters held a demonstration in Caesarea (Hadera, Haifa), opposing the government of PM Netanyahu and calling for the immediate release of the Israelis held hostage by Hamas in Gaza.",0,"crowd size=no report",1731368110
ISR42882,"02 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,Haaretz,National,"On 2 November 2024, protesters held a demonstration in Tel Aviv (Tel Aviv, Tel Aviv), opposing the government of PM Netanyahu and calling for the immediate release of the Israelis held hostage by Hamas in Gaza.",0,"crowd size=no report",1731368110
ISR42883,"02 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaDarom,"Beer Sheva","Beer Sheva",Beersheba,31.2518,34.7913,1,Haaretz,National,"On 2 November 2024, protesters held a demonstration in Beersheba (Beer Sheva, HaDarom), opposing the government of PM Netanyahu and calling for the immediate release of the Israelis held hostage by Hamas in Gaza.",0,"crowd size=no report",1731368110
ISR42884,"02 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,Haaretz,National,"On 2 November 2024, protesters held a demonstration in Tel Aviv (Tel Aviv, Tel Aviv), opposing the government of PM Netanyahu and calling for the immediate release of the Israelis held hostage by Hamas in Gaza.",0,"crowd size=no report",1731368110
ISR42885,"02 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,Haifa,Hadera,Hadera,"Pardes Hanna Karkur",32.4741,34.9778,1,"Times of Israel",National,"On 2 November 2024, protesters held a demonstration in Pardes Hanna Karkur (Hadera, Haifa), opposing the government of PM Netanyahu and calling for the immediate release of the Israelis held hostage by Hamas in Gaza.",0,"crowd size=no report",1731368110
ISR42886,"02 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,Haifa,Hadera,Hadera,Hadera,32.4419,34.9039,1,"Times of Israel",National,"On 2 November 2024, protesters held a demonstration in Hadera (Hadera, Haifa), opposing the government of PM Netanyahu and calling for the immediate release of the Israelis held hostage by Hamas in Gaza.",0,"crowd size=no report",1731368110
ISR42887,"02 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,"Petah Tiqwa","Southern Sharon","Kfar Saba",32.175,34.9069,1,"Times of Israel",National,"On 2 November 2024, protesters held a demonstration in Kfar Saba (Petah Tiqwa, HaMerkaz), opposing the government of PM Netanyahu and calling for the immediate release of the Israelis held hostage by Hamas in Gaza, as well as new election.",0,"crowd size=no report",1731368110
ISR42837,"31 October 2024",2024,1,Demonstrations,Riots,"Violent demonstration","Rioters (Israel)","Haredi Jewish Group (Israel) (Yerushalmi Faction)",Rioters,"Police Forces of Israel (2022-)",,"State forces","State forces-Rioters",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Ramat Gan",32.0823,34.8107,1,"13 News; Haaretz; Israel Hayom; Kikar HaShabbat; Times of Israel; Ynet",National,"On 31 October 2024, hundreds of ultra-orthodox Haredi Jews affiliated with the Yerushalmi faction demonstrated outside of the Tel Hashomer IDF recruitment base in Ramat Gan (Tel Aviv) against conscription of ultra-orthodox Jews to the IDF. Demonstrators blocked traffic, called police officers 'Nazis,' rioted, and clashed with police. Police forces arrested one demonstrator.",0,"crowd size=hundreds",1730764848
ISR42841,"31 October 2024",2024,1,Demonstrations,Riots,"Violent demonstration","Rioters (Israel)","Haredi Jewish Group (Israel) (Yerushalmi Faction)",Rioters,"Police Forces of Israel (2022-)",,"State forces","State forces-Rioters",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains",Jerusalem,31.769,35.2163,1,"13 News; Haaretz; Israel Hayom; Kikar HaShabbat; Ynet",National,"On 31 October 2024, hundreds of ultra-orthodox Haredi Jews affiliated with the Yerushalmi faction demonstrated outside of the IDF recruitment base in Jerusalem (Judean Mountains) against conscription of ultra-orthodox Jews to the IDF. Demonstrators tried to break into the base, called police officers 'Nazis,' threw bottles and stones at officers, and clashed with police. Police forces arrested two demonstrators. One police officer was injured during the clashes and required medical treatment.",0,"crowd size=hundreds",1730764848
ISR42842,"31 October 2024",2024,1,Demonstrations,Riots,"Violent demonstration","Rioters (Israel)","Haredi Jewish Group (Israel) (Yerushalmi Faction)",Rioters,"Police Forces of Israel (2022-)",,"State forces","State forces-Rioters",,376,"Middle East",Israel,Haifa,Haifa,Haifa,Haifa,32.8184,34.9885,1,"Hai Po; Kikar HaShabbat; Ynet",Subnational-National,"On 31 October 2024, ultra-orthodox Haredi Jews affiliated with the Yerushalmi faction demonstrated outside of the IDF recruitment base in Haifa city against conscription of ultra-orthodox Jews to the IDF. Demonstrators blocked traffic and clashed with police. Police forces arrested two demonstrators.",0,"crowd size=no report",1730764848
ISR42817,"29 October 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,Haifa,Haifa,Haifa,Haifa,32.8184,34.9885,1,Mynet,National,"On 29 October 2024, local mothers and their children held a protest in Haifa city against the municipality's decision to close down a daycare in the Neve Shaanan neighborhood of the city.",0,"crowd size=no report",1730764847
ISR42787,"28 October 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,Haaretz,National,"On 28 October 2024, dozens of people gathered in four different locations this day (coded separately) and demonstrated in front of the homes of Israeli lawmakers, including Gideon Sa'ar's house in Tel Aviv (Tel Aviv, Tel Aviv), calling for a ceasefire deal to secure the immediate release of the Israelis held hostage by Hamas in Gaza.",0,"crowd size=no report",1730764847
ISR42788,"28 October 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,"Petah Tiqwa","Southern Sharon","Hod HaSharon",32.1593,34.8932,1,Haaretz,National,"On 28 October 2024, dozens of people gathered in four different locations this day (coded separately) and demonstrated in front of the homes of Israeli lawmakers, including Yoav Kisch's house in Hod HaSharon (Petah Tiqwa, HaMerkaz), calling for a ceasefire deal to secure the immediate release of the Israelis held hostage by Hamas in Gaza.",0,"crowd size=no report",1730764847
ISR42789,"28 October 2024",2024,1,Demonstrations,Protests,"Protest with intervention","Protesters (Israel)","Women (Israel)",Protesters,"Police Forces of Israel (2022-)",,"State forces","State forces-Protesters",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains",Jerusalem,31.769,35.2163,1,"Haaretz; Times of Israel",National,"On 28 October 2024, protesters held two demonstrations in the Knesset in Jerusalem (Jerusalem, Jerusalem), calling for the government to take further action to negotiate a deal to secure the release of the Israelis held hostage by Hamas in Gaza. In the first, protesters zip-tied themselves to chairs in the Knesset cafe and painted their hands red. Knesset guards removed the protesters from the building. In the second, female protesters dressed up as captured soldier Naama Levy.",0,"crowd size=no report",1730764847
ISR42792,"28 October 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains",Jerusalem,31.769,35.2163,1,Haaretz,National,"On 28 October 2024, thousands of people protested near the Knesset in Jerusalem (Jerusalem, Jerusalem), calling for the government to take further action to negotiate a deal to secure the release of the Israelis held hostage by Hamas in Gaza. The nephew of a hostage and the former IDF Chief of Staff spoke at the demonstration.",0,"crowd size=thousands",1730764847
ISR42793,"28 October 2024",2024,1,Demonstrations,Protests,"Protest with intervention","Protesters (Israel)",,Protesters,"Police Forces of Israel (2022-)",,"State forces","State forces-Protesters",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains",Jerusalem,31.769,35.2163,1,Haaretz,National,"On 28 October 2024, protesters held a demonstration in front of PM Netanyahu's house in Jerusalem (Jerusalem, Jerusalem), calling for the government to take further action to negotiate a deal to secure the release of the Israelis held hostage by Hamas in Gaza. Police forces forcibly removed the protesters, and arrested nine.",0,"crowd size=no report",1730764847
ISR42795,"28 October 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,Ramla,Modiin,Modiin,31.8983,35.0105,1,Haaretz,National,"On 28 October 2024, dozens of people gathered in four different locations this day (coded separately) and demonstrated in front of the homes of Israeli lawmakers, including Yariv Levin's house in Modiin (Ramla, HaMerkaz), calling for a ceasefire deal to secure the immediate release of the Israelis held hostage by Hamas in Gaza.",0,"crowd size=no report",1730764847
ISR42801,"28 October 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Military Forces of Israel (2022-); Women (Israel)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Bnei Brak",32.0807,34.8338,1,"Israel Hayom; Times of Israel",National,"On 28 October 2024, likely hundreds of people, especially female Religious Zionist IDF reservists, protested on the Coca Cola Bridge between Givat Shmuel and Bnei Brak (Tel Aviv, Tel Aviv), calling for Haredi Jews to enlist in the IDF. Protesters waved Israeli flags, displayed signs, and chanted slogans at passing cars.",0,"crowd size=hundreds",1730764847
ISR42802,"28 October 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv",Herzliya,32.1663,34.8254,1,Haaretz,National,"On 28 October 2024, dozens of people gathered in four different locations this day (coded separately) and demonstrated in front of the homes of Israeli lawmakers, including Yuli Edelstein's house in Herzliya (Tel Aviv, Tel Aviv), calling for a ceasefire deal to secure the immediate release of the Israelis held hostage by Hamas in Gaza.",0,"crowd size=no report",1730764847
ISR42786,"27 October 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv - HaKirya",32.0745,34.7848,1,Haaretz,National,"On 27 October 2024, around 300 people demonstrated in front of Tel Aviv - HaKirya (Tel Aviv, Tel Aviv), calling for an end to Israel's war in Gaza, referring to it as a genocide, and the immediate release of the Israelis held hostage in Gaza. Protesters held signs and pictures of hostages, and played drums. Police confiscated some signs.",0,"crowd size=around 300",1730764847
ISR42778,"26 October 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,Haaretz,National,"On 26 October 2024, thousands of people protested in Tel Aviv (Tel Aviv, Tel Aviv), calling for an immediate ceasefire in Gaza to secure the release of the Israeli hostages held by Hamas. Family members of the hostages and a released hostage spoke at the demonstration.",0,"crowd size=thousands",1730764847
ISR42779,"26 October 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains",Jerusalem,31.769,35.2163,1,Haaretz,National,"On 26 October 2024, protesters held a demonstration in Jerusalem (Jerusalem, Jerusalem), calling for an immediate ceasefire in Gaza to secure the release of the Israeli hostages held by Hamas.",0,"crowd size=no report",1730764847
ISR42780,"26 October 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaDarom,Ashqelon,Lakhish,"Qiryat Gat",31.61,34.7642,1,Haaretz,National,"On 26 October 2024, protesters held a demonstration in Qiryat Gat (Ashqelon, HaDarom), calling for an immediate ceasefire in Gaza to secure the release of the Israeli hostages held by Hamas.",0,"crowd size=no report",1730764847
ISR42781,"26 October 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaDarom,Ashqelon,Ashqelon,"Shaar Hanegev",31.492,34.6,2,Haaretz,National,"On 26 October 2024, protesters held a demonstration near Shaar Hanegev (Ashqelon, HaDarom), calling for an immediate ceasefire in Gaza to secure the release of the Israeli hostages held by Hamas.",0,"crowd size=no report",1730764847
ISR42782,"26 October 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,Haifa,Hadera,Hadera,Caesarea,32.4921,34.8922,1,Haaretz,National,"On 26 October 2024, 300 protesters held a demonstration in front of PM Netanyahu's residence in Caesarea (Hadera, Haifa), calling for an immediate ceasefire in Gaza to secure the release of the Israeli hostages held by Hamas.",0,"crowd size=300",1730764847
ISR42657,"24 October 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains",Jerusalem,31.769,35.2163,1,"Times of Israel; Ynet",National,"On 24 October 2024, a protest took place outside of the prime minister's residence in Jerusalem (Judean Mountains), calling on the government to secure an immediate hostage release deal.",0,"crowd size=no report",1730180180
